 ANNPM25SCC,Lat,Lon,Capa, H1,H2,H3,H4,H5,H6,H7,H8,H9,to Hr24
 24090, 2008-03-10_00:00:00, MON
  10200401,   15103,  4,  2.7328006E+02,  2.7328006E+02,  2.7328006E+02,  2.7328006E+02,  2.7328006E+02,  2.7328006E+02,  2.7328006E+02,  2.7328006E+02,  2.7328006E+02,  2.7328006E+02,  2.7328006E+02,  2.7328006E+02,  2.7328006E+02,  2.7328006E+02,  2.7328006E+02,  2.7328006E+02,  2.7328006E+02,  2.7328006E+02,  2.7328006E+02,  2.7328006E+02,  2.7328006E+02,  2.7328006E+02,  2.7328006E+02,  2.7328006E+02
  10201101,   17531,  4,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00
  10201101,   19239,  3,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00,  0.0000000E+00
  10200404,   31977,  3,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02
  10200404,   31977,  3,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02
  10200404,   31977,  3,  1.0770681E+02,  1.0770681E+02,  1.0770681E+02,  1.0770681E+02,  1.0770681E+02,  1.0770681E+02,  1.0770681E+02,  1.0770681E+02,  1.0770681E+02,  1.0770681E+02,  1.0770681E+02,  1.0770681E+02,  1.0770681E+02,  1.0770681E+02,  1.0770681E+02,  1.0770681E+02,  1.0770681E+02,  1.0770681E+02,  1.0770681E+02,  1.0770681E+02,  1.0770681E+02,  1.0770681E+02,  1.0770681E+02,  1.0770681E+02
  10200404,   31977,  3,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02
  10200404,   31977,  3,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02,  1.0804131E+02
  10200601,   46050,  3,  3.2212824E-01,  3.2212824E-01,  3.2212824E-01,  3.2212824E-01,  3.2212824E-01,  3.2212824E-01,  3.2212824E-01,  3.2212824E-01,  3.2212824E-01,  3.2212824E-01,  3.2212824E-01,  3.2212824E-01,  3.2212824E-01,  3.2212824E-01,  3.2212824E-01,  3.2212824E-01,  3.2212824E-01,  3.2212824E-01,  3.2212824E-01,  3.2212824E-01,  3.2212824E-01,  3.2212824E-01,  3.2212824E-01,  3.2212824E-01
  10200601,   46050,  3,  2.8581449E-01,  2.8581449E-01,  2.8581449E-01,  2.8581449E-01,  2.8581449E-01,  2.8581449E-01,  2.8581449E-01,  2.8581449E-01,  2.8581449E-01,  2.8581449E-01,  2.8581449E-01,  2.8581449E-01,  2.8581449E-01,  2.8581449E-01,  2.8581449E-01,  2.8581449E-01,  2.8581449E-01,  2.8581449E-01,  2.8581449E-01,  2.8581449E-01,  2.8581449E-01,  2.8581449E-01,  2.8581449E-01,  2.8581449E-01
